Season,Episode Number,Episode Title,Character,Dialogue,Timestamp,TalkingTo
2,4,Woe's Hollow (Transcript),Helly,"You guys… He melted, right? He turned into the forest because he masturbated. I mean, seriously, that's actually the dumbest thing I've ever heard. Right? He jerked off in front of his brother… and he got punished for it.",1900-01-01 00:25:21,Milchick
2,4,Woe's Hollow (Transcript),Mark,Wha… You can't say that.,1900-01-01 00:25:41,Helly
2,4,Woe's Hollow (Transcript),Helly,He just said it.,1900-01-01 00:25:43,Mark
2,4,Woe's Hollow (Transcript),Mark,Wha… He did. I… It's…,1900-01-01 00:25:43,Helly
2,4,Woe's Hollow (Transcript),Milchick,"You know, we often laugh at what we don't understand. The team I thought I knew would have processed more thoughtfully.",1900-01-01 00:25:51,Helly
2,4,Woe's Hollow (Transcript),Milchick,"Miss Huang. The marshmallows, please. Throw them in the fire.",1900-01-01 00:26:06,Mark
2,4,Woe's Hollow (Transcript),Mark,"Mr. Milchick, come on.",1900-01-01 00:26:25,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"Now, Miss Huang.",1900-01-01 00:26:28,Mark
2,4,Woe's Hollow (Transcript),Helly,"Oh, my…",1900-01-01 00:26:35,Dylan
2,4,Woe's Hollow (Transcript),Dylan,Why?,1900-01-01 00:26:35,Helly
2,4,Woe's Hollow (Transcript),Milchick,"Marshmallows are for team players, Dylan. They don't just hand them out.",1900-01-01 00:26:38,Helly
2,4,Woe's Hollow (Transcript),Helly,What?,1900-01-01 00:26:50,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Good night.,1900-01-01 00:26:54,Helly
2,4,Woe's Hollow (Transcript),Helly,Wow.,1900-01-01 00:27:04,Mark
2,4,Woe's Hollow (Transcript),Mark,"Oh, my God.",1900-01-01 00:27:06,Helly
2,4,Woe's Hollow (Transcript),Helly,"Hey, what do you think his dick turned into?",1900-01-01 00:27:09,Mark
2,4,Woe's Hollow (Transcript),Irving,It isn't funny.,1900-01-01 00:27:19,Mark
2,4,Woe's Hollow (Transcript),Mark,I don't know. It's pretty funny.,1900-01-01 00:27:22,Irving
2,4,Woe's Hollow (Transcript),Irving,"Well, it's not.",1900-01-01 00:27:23,Mark
2,4,Woe's Hollow (Transcript),Mark,Okay.,1900-01-01 00:27:23,Irving
2,4,Woe's Hollow (Transcript),Irving,And stop making goo-goo eyes at her.,1900-01-01 00:27:26,Mark
2,4,Woe's Hollow (Transcript),Mark,I'm not.,1900-01-01 00:27:31,Helly
2,4,Woe's Hollow (Transcript),Helly,Stop.,1900-01-01 00:27:31,Mark
2,4,Woe's Hollow (Transcript),Dylan,“Goo-goo eyes”?,1900-01-01 00:27:34,Mark
2,4,Woe's Hollow (Transcript),Irving,"Just tell us, Helly.",1900-01-01 00:27:38,Helly
2,4,Woe's Hollow (Transcript),Helly,What?,1900-01-01 00:27:41,Mark
2,4,Woe's Hollow (Transcript),Mark,Come on. Tell us.,1900-01-01 00:27:42,Helly
2,4,Woe's Hollow (Transcript),Helly,Tell us what?,1900-01-01 00:27:44,Mark
2,4,Woe's Hollow (Transcript),Irving,Just tell us about him.,1900-01-01 00:27:47,Helly
2,4,Woe's Hollow (Transcript),Helly,Who?,1900-01-01 00:27:49,Irving
2,4,Woe's Hollow (Transcript),Irving,The night gardener.,1900-01-01 00:27:54,Mark
2,4,Woe's Hollow (Transcript),Mark,"Oh, Irv, come on.",1900-01-01 00:27:58,Irving
2,4,Woe's Hollow (Transcript),Irving,Did he have a flashlight? What was he wearing?,1900-01-01 00:28:00,Mark
2,4,Woe's Hollow (Transcript),Dylan,"What is your deal right now, dude?",1900-01-01 00:28:06,Irving
2,4,Woe's Hollow (Transcript),Irving,What color was his shirt? Did he have on a vest? A luminescent vest? Tell us…,1900-01-01 00:28:08,Helly
2,4,Woe's Hollow (Transcript),Helly,Okay.,1900-01-01 00:28:08,Irving
2,4,Woe's Hollow (Transcript),Irving,…exactly what he was wear–,1900-01-01 00:28:17,Mark
2,4,Woe's Hollow (Transcript),Mark,Irving. That's enough.,1900-01-01 00:28:17,Irving
2,4,Woe's Hollow (Transcript),Irving,Enough?,1900-01-01 00:28:19,Mark
2,4,Woe's Hollow (Transcript),Mark,Yeah.,1900-01-01 00:28:19,Irving
2,4,Woe's Hollow (Transcript),Irving,Using your pupils to make love to her while your outie's wife rots away somewhere.,1900-01-01 00:28:21,Mark
2,4,Woe's Hollow (Transcript),Mark,"Hey, shut up.",1900-01-01 00:28:27,Dylan
2,4,Woe's Hollow (Transcript),Dylan,"Yeah. Fuck you, Irv.",1900-01-01 00:28:29,Mark
2,4,Woe's Hollow (Transcript),Irving,"So it's three against one now, huh?",1900-01-01 00:28:33,Dylan
2,4,Woe's Hollow (Transcript),Helly,It's okay. We all know Irving's upset because he can't ever see Burt again. And he's really lonely.,1900-01-01 00:28:40,Irving
2,4,Woe's Hollow (Transcript),Mark,"Hey, Irv.",1900-01-01 00:29:19,Irving
2,4,Woe's Hollow (Transcript),Irving,Fuck you all.,1900-01-01 00:29:21,Mark
2,4,Woe's Hollow (Transcript),Mark,Probably a carrot.,1900-01-01 00:30:08,Helly
2,4,Woe's Hollow (Transcript),Helly,What?,1900-01-01 00:30:14,Mark
2,4,Woe's Hollow (Transcript),Mark,Dieter's penis.,1900-01-01 00:30:19,Helly
2,4,Woe's Hollow (Transcript),Helly,"Yeah, or some other root vegetable.",1900-01-01 00:30:27,Mark
2,4,Woe's Hollow (Transcript),Helly,That was mean of me… to say that to Irving.,1900-01-01 00:30:46,Mark
2,4,Woe's Hollow (Transcript),Mark,"I mean, he kind of deserved it. And I can make goo-goo eyes at anyone I want. Are you okay?",1900-01-01 00:30:59,Helly
2,4,Woe's Hollow (Transcript),Helly,Sorry if I'm distracting you from…,1900-01-01 00:31:29,Mark
2,4,Woe's Hollow (Transcript),Mark,From what?,1900-01-01 00:31:34,Helly
2,4,Woe's Hollow (Transcript),Helly,From looking for your wife.,1900-01-01 00:31:38,Mark
2,4,Woe's Hollow (Transcript),Mark,"Hey, it's okay. I know we'll find her, and you've already helped so much.",1900-01-01 00:31:46,Helly
2,4,Woe's Hollow (Transcript),Helly,I have?,1900-01-01 00:32:00,Mark
2,4,Woe's Hollow (Transcript),Mark,Yeah.,1900-01-01 00:32:01,Helly
2,4,Woe's Hollow (Transcript),Helly,Okay.,1900-01-01 00:32:08,Mark
2,4,Woe's Hollow (Transcript),Irving,Mr. Milchick! Mr. Milchick! Miss Huang! Mr. Milchick! Miss Huang! Mr. Milchick!,1900-01-01 00:33:56,Helly
2,4,Woe's Hollow (Transcript),Helly,I didn't like who I was on the outside. I was ashamed.,1900-01-01 00:36:23,Mark
2,4,Woe's Hollow (Transcript),Mark,Who were you?,1900-01-01 00:36:43,Helly
2,4,Woe's Hollow (Transcript),Mark,I don't care who you are out there. I care who you are with me. That's all. Okay?,1900-01-01 00:37:00,Helly
2,4,Woe's Hollow (Transcript),Helly,Are you okay? What happened? Are you okay?,1900-01-01 00:37:26,Mark
2,4,Woe's Hollow (Transcript),Mark,Yeah.,1900-01-01 00:37:38,Helly
2,4,Woe's Hollow (Transcript),Helly,Okay.,1900-01-01 00:37:43,Mark
2,4,Woe's Hollow (Transcript),Mark,"Helly? Helly? Hey, where's Helly?",1900-01-01 00:41:32,Dylan
2,4,Woe's Hollow (Transcript),Dylan,"I don't know. Irv never came back last night, and he's not in his tent.",1900-01-01 00:41:39,Mark
2,4,Woe's Hollow (Transcript),Mark,What? Mr. Milchick? Helly!,1900-01-01 00:41:42,Dylan
2,4,Woe's Hollow (Transcript),Dylan,Mr. Milchick!,1900-01-01 00:41:47,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Mark.,1900-01-01 00:41:50,Dylan
2,4,Woe's Hollow (Transcript),Milchick,"Mark. Dylan, what's happened?",1900-01-01 00:41:52,Mark
2,4,Woe's Hollow (Transcript),Mark,Helly and Irv are missing.,1900-01-01 00:41:55,Dylan
2,4,Woe's Hollow (Transcript),Dylan,What the fuck is going on?,1900-01-01 00:41:56,Mark
2,4,Woe's Hollow (Transcript),Irving,"Hey, kid.",1900-01-01 00:42:31,Helly
2,4,Woe's Hollow (Transcript),Helly,Irving.,1900-01-01 00:42:34,Irving
2,4,Woe's Hollow (Transcript),Irving,What are you doing down here?,1900-01-01 00:42:40,Helly
2,4,Woe's Hollow (Transcript),Helly,What are you doing down here?,1900-01-01 00:42:49,Irving
2,4,Woe's Hollow (Transcript),Irving,"I slept outside. I almost froze to death. What you said to me last night, it was cruel. Helly was never cruel.",1900-01-01 00:42:52,Helly
2,4,Woe's Hollow (Transcript),Helly,I'm right here.,1900-01-01 00:43:16,Irving
2,4,Woe's Hollow (Transcript),Irving,So if you're not her… then who are you? Who would have the power to send their outie to the severed floor?,1900-01-01 00:43:24,Helly
2,4,Woe's Hollow (Transcript),Helly,I'm sorry.,1900-01-01 00:43:48,Irving
2,4,Woe's Hollow (Transcript),Helly,No! Irving!,1900-01-01 00:43:51,Irving
2,4,Woe's Hollow (Transcript),Irving,Mr. Milchick!,1900-01-01 00:43:53,Helly
2,4,Woe's Hollow (Transcript),Helly,No. No!,1900-01-01 00:43:54,Irving
2,4,Woe's Hollow (Transcript),Irving,Come on.,1900-01-01 00:43:54,Helly
2,4,Woe's Hollow (Transcript),Helly,"Irving. Stop. Irving, no.",1900-01-01 00:43:58,Irving
2,4,Woe's Hollow (Transcript),Irving,Mr. Milchick!,1900-01-01 00:43:58,Helly
2,4,Woe's Hollow (Transcript),Helly,"Please, stop.",1900-01-01 00:44:01,Irving
2,4,Woe's Hollow (Transcript),Helly,Help!,1900-01-01 00:44:03,Irving
2,4,Woe's Hollow (Transcript),Irving,Mr. Milchick!,1900-01-01 00:44:06,Helly
2,4,Woe's Hollow (Transcript),Helly,No!,1900-01-01 00:44:06,Irving
2,4,Woe's Hollow (Transcript),Milchick,Irving?,1900-01-01 00:44:13,Irving
2,4,Woe's Hollow (Transcript),Irving,Mr. Milchick!,1900-01-01 00:44:14,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Irving!,1900-01-01 00:44:17,Irving
2,4,Woe's Hollow (Transcript),Irving,Mr. Milchick! Come!,1900-01-01 00:44:20,Helly
2,4,Woe's Hollow (Transcript),Helly,Mark!,1900-01-01 00:44:20,Irving
2,4,Woe's Hollow (Transcript),Irving,Mr. Milchick! Mr. Milchick!,1900-01-01 00:44:24,Helly
2,4,Woe's Hollow (Transcript),Helly,Mark!,1900-01-01 00:44:30,Mark
2,4,Woe's Hollow (Transcript),Mark,Helly!,1900-01-01 00:44:30,Helly
2,4,Woe's Hollow (Transcript),Irving,"Turn her back, Mr. Milchick!",1900-01-01 00:44:32,Helly
2,4,Woe's Hollow (Transcript),Helly,Help!,1900-01-01 00:44:32,Irving
2,4,Woe's Hollow (Transcript),Mark,"What are you doing, man?",1900-01-01 00:44:34,Irving
2,4,Woe's Hollow (Transcript),Irving,Turn her back!,1900-01-01 00:44:35,Dylan
2,4,Woe's Hollow (Transcript),Dylan,"Irv, what the fuck?",1900-01-01 00:44:35,Irving
2,4,Woe's Hollow (Transcript),Irving,She's an outie!,1900-01-01 00:44:39,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"Hey! Irving, stop it!",1900-01-01 00:44:42,Mark
2,4,Woe's Hollow (Transcript),Mark,"Hey! Irv, cut it out!",1900-01-01 00:44:42,Milchick
2,4,Woe's Hollow (Transcript),Dylan,Stop!,1900-01-01 00:44:44,Irving
2,4,Woe's Hollow (Transcript),Irving,"She's been an outie the whole time, ever since she came back!",1900-01-01 00:44:44,Dylan
2,4,Woe's Hollow (Transcript),Milchick,"Irving, you stop now!",1900-01-01 00:44:48,Mark
2,4,Woe's Hollow (Transcript),Mark,Stop it!,1900-01-01 00:44:48,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"Irving, stop this!",1900-01-01 00:44:51,Irving
2,4,Woe's Hollow (Transcript),Irving,She's a fucking mole!,1900-01-01 00:44:53,Milchick
2,4,Woe's Hollow (Transcript),Mark,What are you doing?,1900-01-01 00:44:55,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Irving!,1900-01-01 00:44:56,Irving
2,4,Woe's Hollow (Transcript),Irving,"I'm gonna kill her, Mr. Milchick!",1900-01-01 00:44:56,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Irving! Irving! Stop! Stop this!,1900-01-01 00:45:00,Irving
2,4,Woe's Hollow (Transcript),Irving,"She's not Helly! She's an Eagan! Turn her back, Mr. Milchick! Turn her back!",1900-01-01 00:45:07,Helena
2,4,Woe's Hollow (Transcript),Helena,"Goddamn it, Seth, do it!",1900-01-01 00:45:13,Irving
2,4,Woe's Hollow (Transcript),Irving,"Yes! Do it, Seth!",1900-01-01 00:45:16,Helena
2,4,Woe's Hollow (Transcript),Milchick,It's Milchick. Remove the Glasgow block now. Now!,1900-01-01 00:45:21,Irving
2,4,Woe's Hollow (Transcript),Irving,"I'm sorry. I'm so sorry, Helly.",1900-01-01 00:45:48,Helly
2,4,Woe's Hollow (Transcript),Helly,What's happening?,1900-01-01 00:45:55,Mark
2,4,Woe's Hollow (Transcript),Mark,Helly!,1900-01-01 00:46:01,Helly
2,4,Woe's Hollow (Transcript),Irving,"I'm sorry, Helly.",1900-01-01 00:46:10,Milchick
2,4,Woe's Hollow (Transcript),Milchick,"Irving B., stand. You have threatened collegial murder in the pond of Woe's Hollow. For this, there can be no penalty but immediate and permanent dismissal. There shall be no formal valediction, catered or otherwise. Your outie will be notified forthwith.",1900-01-01 00:46:18,Irving
2,4,Woe's Hollow (Transcript),Dylan,Irv! I'm sorry! I should have listened!,1900-01-01 00:46:44,Irving
2,4,Woe's Hollow (Transcript),Irving,"It's okay. It's all okay. Just remember, hang in there.",1900-01-01 00:46:51,Dylan
2,4,Woe's Hollow (Transcript),Milchick,"Please refrain from any further speech, as you are no longer authorized to consort with any severed employee, nor they with you.",1900-01-01 00:47:03,Dylan
2,4,Woe's Hollow (Transcript),Dylan,Leave him alone!,1900-01-01 00:47:11,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Turn around!,1900-01-01 00:47:13,Dylan
2,4,Woe's Hollow (Transcript),Dylan,Leave him alone!,1900-01-01 00:47:23,Milchick
2,4,Woe's Hollow (Transcript),Milchick,Walk into the forest.,1900-01-01 00:47:56,Dylan
2,4,Woe's Hollow (Transcript),Milchick,"Your workspace will be cleared and any personal items discarded. Your file, including any and all professional interactions and personal relations, will be purged and destroyed. It will be as if you, Irving B., never even existed nor drew a single breath upon this Earth. May Kier's mercy follow you into the eternal dark.",1900-01-01 00:48:30,Dylan
2,4,Woe's Hollow (Transcript),Milchick,Now.,1900-01-01 00:49:13,Dylan
2,5,Trojan's Horse (Transcript),Doctor,Do you have them?,1900-01-01 00:00:57,Mark
2,5,Trojan's Horse (Transcript),Doctor,Thank you.,1900-01-01 00:01:16,Mark
2,5,Trojan's Horse (Transcript),Mark,Hey.,1900-01-01 00:03:58,Devon
2,5,Trojan's Horse (Transcript),Devon,Hey. How was the weekend thing?,1900-01-01 00:03:59,Mark
2,5,Trojan's Horse (Transcript),Mark,"Good, I guess. Although my innie fell off a rope, apparently.",1900-01-01 00:04:01,Devon
2,5,Trojan's Horse (Transcript),Devon,A rope? Are you hurt?,1900-01-01 00:04:05,Mark
2,5,Trojan's Horse (Transcript),Mark,"No, I just got a little wet, that's all.",1900-01-01 00:04:09,Devon
2,5,Trojan's Horse (Transcript),Devon,"Jesus, it's like it never ends with these guys. Do you know what the fuck actually happened?",1900-01-01 00:04:11,Mark
2,5,Trojan's Horse (Transcript),Mark,I have no idea.,1900-01-01 00:04:15,Devon
2,5,Trojan's Horse (Transcript),Devon,"Fuck. Well, how's the old “burning shit into your eyeballs” thing going?",1900-01-01 00:04:17,Mark
2,5,Trojan's Horse (Transcript),Mark,I still can't get it to last long enough.,1900-01-01 00:04:25,Devon
2,5,Trojan's Horse (Transcript),Devon,"Okay. So, what do we do?",1900-01-01 00:04:28,Mark
2,5,Trojan's Horse (Transcript),Mark,"Just keep trying, I guess.",1900-01-01 00:04:31,Devon
2,5,Trojan's Horse (Transcript),Devon,Do you have any other ideas?,1900-01-01 00:04:34,Mark
2,5,Trojan's Horse (Transcript),Mark,"Hey, I'm sorry. I gotta get to work.",1900-01-01 00:04:40,Devon
2,5,Trojan's Horse (Transcript),Devon,All right. Bye.,1900-01-01 00:04:42,Mark
2,5,Trojan's Horse (Transcript),Mark,Yeah. Bye. Hey.,1900-01-01 00:04:45,Reghabi
2,5,Trojan's Horse (Transcript),Reghabi,You need to get your dryer fixed.,1900-01-01 00:04:45,Mark
2,5,Trojan's Horse (Transcript),Mark,"Yeah. Or you could just, like, not live here.",1900-01-01 00:04:49,Reghabi
2,5,Trojan's Horse (Transcript),Reghabi,I can't keep coming in and out.,1900-01-01 00:04:52,Mark
2,5,Trojan's Horse (Transcript),Mark,You think they're watching us?,1900-01-01 00:04:56,Reghabi
2,5,Trojan's Horse (Transcript),Reghabi,Depends on how dumb you've played it.,1900-01-01 00:04:58,Mark
2,5,Trojan's Horse (Transcript),Mark,"Hey, when do we keep going?",1900-01-01 00:05:02,Reghabi
2,5,Trojan's Horse (Transcript),Reghabi,Maybe tonight. I'll decide later.,1900-01-01 00:05:04,Mark
2,5,Trojan's Horse (Transcript),Mark,'Cause I haven't remembered anything else.,1900-01-01 00:05:06,Reghabi
2,5,Trojan's Horse (Transcript),Reghabi,"Right. Well, maybe your innie has.",1900-01-01 00:05:09,Mark
2,5,Trojan's Horse (Transcript),Drummond,You took the rest of the weekend to recover?,1900-01-01 00:05:48,Helena
2,5,Trojan's Horse (Transcript),Helena,I'm fine. Will I be updating Father later? He should hear it from me.,1900-01-01 00:05:51,Drummond
2,5,Trojan's Horse (Transcript),Drummond,We have decided to spare him knowledge of this contretemps.,1900-01-01 00:06:06,Helena
2,5,Trojan's Horse (Transcript),Helena,"Well, please let him know that his daughter is alive and well.",1900-01-01 00:06:17,Drummond
2,5,Trojan's Horse (Transcript),Drummond,The medical team says your tempers will rebalance quickly.,1900-01-01 00:06:20,Helena
2,5,Trojan's Horse (Transcript),Helena,Good to hear.,1900-01-01 00:06:25,Drummond
2,5,Trojan's Horse (Transcript),Drummond,Some residual trauma is to be expected after such an ordeal. Perhaps we could arrange another obligement session this evening.,1900-01-01 00:06:26,Helena
2,5,Trojan's Horse (Transcript),Helena,I said I'm fine.,1900-01-01 00:06:36,Natalie
2,5,Trojan's Horse (Transcript),Natalie,"We're close, Helena. What's he at, 78%?",1900-01-01 00:06:38,Helena
2,5,Trojan's Horse (Transcript),Drummond,Eighty-one. As of Friday.,1900-01-01 00:06:43,Natalie
2,5,Trojan's Horse (Transcript),Natalie,It won't be much longer. You can do this.,1900-01-01 00:06:47,Drummond
2,5,Trojan's Horse (Transcript),Helena,I'm not going back down there.,1900-01-01 00:06:53,Natalie
2,5,Trojan's Horse (Transcript),Natalie,It won't be you. It will be your innie.,1900-01-01 00:06:56,Helena
2,5,Trojan's Horse (Transcript),Helena,My innie who tried to kill me? And then the other one tried to kill me. They're fucking animals. I'll just fake it again.,1900-01-01 00:07:00,Natalie
2,5,Trojan's Horse (Transcript),Natalie,We can't take that chance.,1900-01-01 00:07:19,Drummond
2,5,Trojan's Horse (Transcript),Drummond,We need to clean this up. Milchick's many errors this weekend have forced our hand.,1900-01-01 00:07:21,Natalie
2,5,Trojan's Horse (Transcript),Helena,And Father approves?,1900-01-01 00:07:28,Drummond
2,5,Trojan's Horse (Transcript),Drummond,Father encouraged it.,1900-01-01 00:07:32,Helena
2,5,Trojan's Horse (Transcript),Natalie,It's a risk. We know this. But there is no other solution. Mark S. won't work without her.,1900-01-01 00:07:38,Drummond
2,5,Trojan's Horse (Transcript),Drummond,And the work is mysterious and important. So we must give him her.,1900-01-01 00:07:49,Natalie
2,5,Trojan's Horse (Transcript),Natalie,The Board appreciates your sacrifice.,1900-01-01 00:08:01,Drummond
2,5,Trojan's Horse (Transcript),Ms. Huang,"Good morning, Helly R.",1900-01-01 00:08:33,Helly
2,5,Trojan's Horse (Transcript),Helly,Who the fuck are you?,1900-01-01 00:08:37,Ms. Huang
2,5,Trojan's Horse (Transcript),Ms. Huang,I'm Miss Huang.,1900-01-01 00:08:44,Helly
2,5,Trojan's Horse (Transcript),Helly,What the hell?,1900-01-01 00:08:48,Ms. Huang
2,5,Trojan's Horse (Transcript),Ms. Huang,Please follow me. Mr. Milchick will explain.,1900-01-01 00:08:50,Helly
2,5,Trojan's Horse (Transcript),Helly,Hey.,1900-01-01 00:09:24,Mark
2,5,Trojan's Horse (Transcript),Mark,Hey.,1900-01-01 00:09:24,Helly
2,5,Trojan's Horse (Transcript),Mark,Is she…,1900-01-01 00:09:26,Ms Huang
2,5,Trojan's Horse (Transcript),Ms Huang,Her innie.,1900-01-01 00:09:26,Mark
2,5,Trojan's Horse (Transcript),Milchick,MDR. Together again. Come on in.,1900-01-01 00:09:31,Mark
2,5,Trojan's Horse (Transcript),Helly,"I need to know what's going on. Like, right now.",1900-01-01 00:09:37,Dylan
2,5,Trojan's Horse (Transcript),Dylan,Where's Irving?,1900-01-01 00:09:40,Helly
2,5,Trojan's Horse (Transcript),Helly,And why was he trying to drown me?,1900-01-01 00:09:42,Dylan
